route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Divya Rath,AC Sleeper,22:10,07h 20m,05:30,4.2,1000.0,18
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Mahuli Travels,AC Seater/Sleeper,21:15,09h 00m,06:15,3.7,578.0,45
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Sri Sai ( Jharkhand Paryatak),AC Seater/Sleeper,21:15,08h 45m,06:00,3.4,477.0,10
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Grayhound,AC Sleeper,23:05,06h 45m,05:50,4.1,1301.0,12
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Sadhvi Rath,AC Seater/Sleeper,20:30,09h 00m,05:30,2.8,630.0,30
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Rajdhani bus service,AC Sleeper,23:00,06h 30m,05:30,4.0,900.0,10
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,VIJAY RATH,AC Seater/Sleeper,22:00,08h 10m,06:10,2.7,698.0,27
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Rajdhani bus service,Non-AC Seater/Sleeper,21:40,07h 20m,05:00,1.3,675.0,25
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Puja Rath,AC Seater/Sleeper,20:30,09h 00m,05:30,2.9,600.0,45
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Chandralok Travels,AC Seater/Sleeper,21:35,08h 55m,06:30,2.9,570.0,47
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Maharani Express,AC Seater/Sleeper,23:15,09h 00m,08:15,1.7,630.0,14
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Hawa Hawai,Non-AC Seater/Sleeper,06:00,10h 30m,16:30,1.3,495.0,22
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Maa Bhawani Travels,AC Seater/Sleeper,17:10,09h 50m,03:00,2.1,540.0,9
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,JGD Travels Pvt Ltd.,AC Sleeper,20:35,07h 25m,04:00,1.3,945.0,10
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Rekha Luxury (Suba Travels),AC Seater/Sleeper,16:00,11h 00m,03:00,4.2,900.0,20
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Singh Travels,AC Seater/Sleeper,19:30,08h 00m,03:30,3.7,945.0,2
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Pihu Enterprises Private Limited,AC Seater/Sleeper,22:10,10h 00m,08:10,3.0,743.0,14
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Pihu (yvts),AC Seater/Sleeper,21:55,08h 15m,06:10,3.0,650.0,13
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Pappu Travels (yvts),AC Seater/Sleeper,16:45,09h 55m,02:40,3.0,800.0,62
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Chandralok Travels,Non-AC Seater/Sleeper,21:47,08h 13m,06:00,2.9,800.0,36
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Udan Pari Dlx,AC Seater/Sleeper,17:30,08h 30m,02:00,2.4,1000.0,4
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Jai Mata Di Tour and Travels,AC Seater/Sleeper,19:15,09h 15m,04:30,2.2,900.0,4
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Tejas Maa Bhawani,Non-AC Seater,18:25,08h 36m,03:01,2.1,649.0,4
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Tejas Maa Bhawani,AC Sleeper,18:00,09h 00m,03:00,2.1,800.0,10
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Tejas Maa Bhawani,AC Seater/Sleeper,18:00,08h 35m,02:35,2.1,850.0,54
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Shakti Travels,Non-AC Seater/Sleeper,17:00,09h 00m,02:00,1.7,600.0,20
Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Sri Krishna Rath,AC Seater/Sleeper,21:45,08h 00m,05:45,0.0,809.0,0
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Bihar state road transport corporation (BSRTC) - 142847,AC Seater,21:25,08h 15m,05:40,3.5,468.0,32
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Divya Rath,AC Sleeper,20:45,09h 00m,05:45,4.2,700.0,21
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,MAA SHANTI TRAVELS,AC Seater/Sleeper,21:25,08h 55m,06:20,4.0,630.0,8
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,AITIANA CRUISELINERS,AC Seater/Sleeper,21:15,09h 00m,06:15,3.8,500.0,18
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shatabdi Travels,AC Seater/Sleeper,22:00,09h 00m,07:00,4.1,600.0,18
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,MAA SHANTI TRAVELS,AC Seater/Sleeper,22:10,08h 25m,06:35,3.8,720.0,13
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sadhvi Rath,AC Seater/Sleeper,20:20,10h 00m,06:20,3.2,558.0,41
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,MAA KAMAKHYA DREAMLINER,AC Seater/Sleeper,20:30,08h 30m,05:00,3.1,495.0,28
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Hawa Hawai,AC Seater/Sleeper,20:00,09h 00m,05:00,2.3,585.0,2
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,AC Seater/Sleeper,19:25,09h 40m,05:05,3.0,555.0,12
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,AC Seater/Sleeper,20:35,09h 00m,05:35,2.1,555.0,17
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,AC Seater/Sleeper,18:25,09h 10m,03:35,2.0,555.0,11
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Maa Satyabhama Rath,AC Seater/Sleeper,21:00,09h 00m,06:00,3.8,700.0,32
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sameer Travels,AC Seater/Sleeper,20:30,09h 00m,05:30,4.6,675.0,7
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shatabdi Travels,AC Seater/Sleeper,21:00,09h 00m,06:00,3.1,600.0,29
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,VAISHALI TRAVELS,AC Seater/Sleeper,21:30,08h 30m,06:00,1.0,550.0,44
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sri Krishna Tours and Travels,AC Seater/Sleeper,20:30,08h 50m,05:20,1.9,600.0,37
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Rath,AC Seater/Sleeper,20:30,09h 00m,05:30,1.9,550.0,14
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sri Krishna Rath,AC Seater/Sleeper,20:00,09h 15m,05:15,1.3,450.0,25
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Aarush Krrish,AC Seater/Sleeper,21:00,09h 00m,06:00,1.4,600.0,46
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Shivam Travels,Non-AC Seater/Sleeper,21:00,09h 30m,06:30,1.0,450.0,40
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,AC Seater/Sleeper,16:06,11h 29m,03:35,2.4,540.0,5
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Raj Bus Services,AC Seater/Sleeper,16:55,10h 10m,03:05,2.4,540.0,10
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Mahuli Travels,AC Seater/Sleeper,20:50,09h 00m,05:50,3.2,495.0,47
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sameer Travels (GT),AC Seater/Sleeper,16:30,10h 00m,02:30,3.0,650.0,15
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sree Balaji Travels,AC Seater/Sleeper,20:00,09h 00m,05:00,2.4,500.0,17
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Jay Jagdambay Tour And Travels,AC Seater/Sleeper,17:00,09h 30m,02:30,2.2,640.0,16
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sri Krishna Rath,AC Seater/Sleeper,21:00,09h 15m,06:15,2.0,500.0,15
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sri Krishna Rath,AC Seater/Sleeper,20:45,08h 30m,05:15,2.0,500.0,32
Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Sri Krishna Tours and Travels,AC Seater/Sleeper,20:25,08h 50m,05:15,1.9,650.0,17
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Bihar state road transport corporation (BSRTC) - 153614,AC Seater,23:15,06h 15m,05:30,3.6,377.0,29
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,MAA SHANTI TRAVELS,AC Seater/Sleeper,23:30,07h 05m,06:35,3.9,585.0,22
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Sri Sai ( Jharkhand Paryatak),AC Seater/Sleeper,00:15,05h 45m,06:00,4.0,477.0,47
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Mahuli Travels,AC Seater/Sleeper,23:59,06h 16m,06:15,2.3,578.0,43
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Sadhvi Rath,AC Seater/Sleeper,23:28,06h 02m,05:30,3.9,630.0,10
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,MAA SHANTI TRAVELS,AC Sleeper,01:00,04h 55m,05:55,3.9,1170.0,19
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Rekha Luxury,AC Seater/Sleeper,23:35,05h 55m,05:30,3.3,800.0,13
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Rekha Luxury (Suba Travels),AC Seater/Sleeper,21:30,05h 30m,03:00,3.3,900.0,29
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Pappu Travels (yvts),AC Seater/Sleeper,20:00,06h 40m,02:40,3.0,800.0,15
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Rajdhani bus service,Non-AC Seater/Sleeper,23:45,05h 15m,05:00,2.3,675.0,4
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Arzoo Travels,AC Seater/Sleeper,23:30,05h 30m,05:00,1.5,600.0,10
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Tejas Maa Bhawani,Non-AC Seater,21:00,06h 01m,03:01,2.1,649.0,4
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Tejas Maa Bhawani,AC Seater/Sleeper,21:35,05h 00m,02:35,2.1,850.0,59
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Tejas Maa Bhawani,AC Sleeper,21:00,06h 00m,03:00,2.1,800.0,20
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Shakti Travels,Non-AC Seater/Sleeper,21:00,05h 00m,02:00,1.7,600.0,0
Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Sri Krishna Rath,AC Seater/Sleeper,23:40,06h 05m,05:45,0.0,809.0,0
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater,18:00,10h 00m,04:00,3.8,484.0,32
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Pawapuri Motors,AC Seater/Sleeper,17:30,09h 30m,03:00,2.7,750.0,14
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,AC Seater/Sleeper,18:40,09h 20m,04:00,2.1,750.0,4
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,AC Sleeper,18:45,08h 40m,03:25,2.1,1000.0,2
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,AC Sleeper,18:51,09h 09m,04:00,2.1,1050.0,2
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,Non-AC Seater,18:30,08h 00m,02:30,2.1,599.0,4
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater,20:41,09h 19m,06:00,2.8,525.0,32
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,AC Sleeper,20:27,07h 48m,04:15,4.4,1170.0,18
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,AC Seater/Sleeper,21:25,09h 20m,06:45,4.0,675.0,20
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Rekha Luxury,AC Seater/Sleeper,20:20,09h 10m,05:30,4.2,800.0,6
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Arzoo Travels,AC Seater/Sleeper,20:30,09h 00m,05:30,3.8,600.0,24
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Divya Rath,AC Sleeper,20:15,08h 15m,04:30,4.3,1000.0,21
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Mahuli Travels,AC Seater/Sleeper,21:00,09h 00m,06:00,3.2,578.0,41
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Sri Sai ( Jharkhand Paryatak),AC Seater/Sleeper,20:45,08h 45m,05:30,3.8,481.0,11
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Grayhound,AC Sleeper,20:30,06h 55m,03:25,4.9,1301.0,6
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,VIJAY RATH,AC Seater/Sleeper,19:16,09h 29m,04:45,3.6,698.0,36
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Sadhvi Rath,AC Seater/Sleeper,20:40,09h 00m,05:40,2.7,666.0,43
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Rajdhani bus service,AC Sleeper,20:05,07h 25m,03:30,4.3,900.0,22
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Rajdhani bus service,Non-AC Seater/Sleeper,18:30,08h 45m,03:15,1.8,675.0,31
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,AC Seater/Sleeper,21:50,08h 35m,06:25,4.1,675.0,54
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Shubham Travels,AC Seater/Sleeper,20:00,09h 00m,05:00,5.0,600.0,28
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Puja Rath,AC Seater/Sleeper,21:00,08h 40m,05:40,2.8,600.0,44
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Pappu Travels (yvts),AC Seater/Sleeper,21:30,08h 30m,06:00,3.0,800.0,17
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Maharani Express,AC Seater/Sleeper,18:00,09h 45m,03:45,2.0,675.0,34
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Hawa Hawai,Non-AC Seater/Sleeper,07:30,10h 30m,18:00,1.1,495.0,22
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Jai Mata Di Tour and Travels,AC Seater/Sleeper,21:30,08h 30m,06:00,1.8,693.0,31
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Yarana Travels,Non-AC Seater/Sleeper,18:01,08h 59m,03:00,2.2,540.0,20
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,JGD Travels Pvt Ltd.,AC Sleeper,20:15,08h 10m,04:25,1.4,1035.0,1
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Tejas Maa Bhawani,AC Sleeper,22:30,07h 30m,06:00,2.0,1050.0,14
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Rekha Luxury (Suba Travels),AC Seater/Sleeper,20:30,09h 00m,05:30,4.2,900.0,14
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Singh Travels,AC Seater/Sleeper,18:30,09h 45m,04:15,3.7,945.0,2
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Pihu (yvts),AC Seater/Sleeper,19:30,08h 40m,04:10,3.0,700.0,24
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Udan Pari Dlx,AC Seater/Sleeper,19:00,09h 00m,04:00,2.4,1000.0,4
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Tejas Maa Bhawani,AC Seater/Sleeper,22:35,07h 25m,06:00,2.0,799.0,4
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Tejas Maa Bhawani,Non-AC Seater,22:29,07h 01m,05:30,2.0,699.0,59
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Shakti Travels,Non-AC Seater/Sleeper,21:00,07h 00m,04:00,1.7,600.0,32
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,BD Parivahan,AC Seater/Sleeper,20:00,10h 00m,06:00,1.5,1000.0,26
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Sri Krishna Rath,AC Seater/Sleeper,21:15,07h 15m,04:30,0.0,500.0,40
Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Sri Krishna Rath,AC Seater/Sleeper,20:20,08h 25m,04:45,0.0,854.0,0
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Bihar state road transport corporation (BSRTC) - 142847,AC Seater,21:25,06h 35m,04:00,3.8,450.0,33
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,AC Seater/Sleeper,21:25,07h 00m,04:25,3.9,630.0,9
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,AC Seater/Sleeper,22:00,07h 45m,05:45,4.1,600.0,18
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Divya Rath,AC Sleeper,20:45,07h 00m,03:45,2.2,700.0,21
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,AC Seater/Sleeper,22:25,06h 50m,05:15,3.8,630.0,41
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,AC Seater/Sleeper,22:10,06h 15m,04:25,3.8,720.0,16
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,AC Seater/Sleeper,16:55,09h 10m,02:05,3.4,450.0,15
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,AC Seater/Sleeper,19:25,08h 40m,04:05,3.4,555.0,22
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,AC Seater/Sleeper,18:25,07h 50m,02:15,3.4,555.0,19
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,AC Seater/Sleeper,20:35,07h 30m,04:05,3.4,555.0,19
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,AC Seater/Sleeper,21:00,07h 45m,04:45,3.5,600.0,29
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shree Sai Krishna Luxury,AC Seater/Sleeper,21:15,08h 55m,06:10,3.4,600.0,42
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Maa Satyabhama Rath,AC Seater/Sleeper,21:00,07h 45m,04:45,2.5,700.0,32
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shri Sai Krishna Luxury,AC Seater/Sleeper,21:15,07h 30m,04:45,2.3,600.0,51
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,VAISHALI TRAVELS,AC Seater/Sleeper,21:30,06h 10m,03:40,1.6,550.0,44
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Aarush Krrish,AC Seater/Sleeper,21:00,07h 00m,04:00,1.5,600.0,46
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sadhvi Rath,AC Seater/Sleeper,20:20,06h 45m,03:05,2.8,558.0,46
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,AC Seater/Sleeper,20:30,05h 25m,01:55,1.4,499.0,25
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shree Sai Krishna Luxury,AC Sleeper,21:10,10h 00m,07:10,3.4,600.0,46
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Mahuli Travels,AC Seater/Sleeper,20:50,07h 10m,04:00,3.3,495.0,47
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Tours and Travels,AC Seater/Sleeper,20:30,07h 30m,04:00,2.7,550.0,47
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Tours and Travels,AC Seater/Sleeper,20:30,07h 40m,04:10,2.7,600.0,44
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Tours and Travels,AC Seater/Sleeper,21:00,07h 40m,04:40,2.7,600.0,48
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Chandralok Services,Non-AC Seater/Sleeper,21:00,08h 00m,05:00,1.7,450.0,10
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,AC Seater/Sleeper,20:45,07h 55m,04:40,1.4,500.0,62
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,AC Seater/Sleeper,20:00,07h 30m,03:30,1.4,400.0,62
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,AC Seater/Sleeper,21:00,07h 30m,04:30,1.4,450.0,22
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Chandralok Bus Service,AC Seater/Sleeper,21:10,07h 20m,04:30,1.0,400.0,20
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Chandralok Bus Service,AC Seater/Sleeper,21:00,07h 30m,04:30,1.0,500.0,24
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Krishna City and Cargo,AC Seater/Sleeper,19:00,08h 30m,03:30,0.0,374.0,32
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater,18:00,12h 00m,06:00,3.6,605.0,32
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Pawapuri Motors,AC Seater/Sleeper,17:30,12h 15m,05:45,3.4,800.0,11
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,JGD Travels Pvt Ltd.,AC Sleeper,18:10,10h 15m,04:25,3.4,1035.0,21
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Alok Travels,AC Seater/Sleeper,17:45,11h 30m,05:15,2.3,800.0,34
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,AC Seater/Sleeper,19:30,10h 30m,06:00,2.6,720.0,22
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,AC Seater/Sleeper,18:00,10h 45m,04:45,1.9,810.0,18
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Jai Mata Di Tour and Travels,AC Seater/Sleeper,18:15,10h 15m,04:30,2.3,720.0,18
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Pawapuri Motors,AC Seater/Sleeper,18:00,12h 00m,06:00,2.0,900.0,3
Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Tejas Maa Bhawani,AC Seater/Sleeper,18:40,11h 20m,06:00,1.9,799.0,4
